symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,momentum_score,market,name
MSV.AX,0.4950000047683716,1.9380444708956672,0.3781443939497752,1.1600000049517707,0.010204071702683226,50.00002483528001,60.000009536749985,9.333372275040878,-49.99997516471999,3.0,47.22224843724001,0.010333327452341716,0,1,1.0,1.0,1.9104215926829848,89.24643584521384,88.25158227848101,88.45058967059781,67.49408983451536,58.09145129224652,76.72275641025641,58.68787276341948,41.94831013916501,73.31504702194357,71.356459472871,AU,Mitchell Services Limited
JPM,310.8900146484375,0.9928990263960454,0.00018137132005837783,0.21498816702585355,0.06449013063542175,100.0,60.77740188269717,196.91967315277483,-0.0,4.0,64.76447422494229,3.41866455078125,1,1,1.0,1.0,1.2911315487139905,74.4602851323829,68.47310126582279,58.64172427816185,75.84712371946415,92.42544731610339,77.64423076923077,97.61431411530815,7.614314115308152,89.1653605015674,71.32065569037218,US,JPMorgan Chase & Co.
USB,55.459999084472656,1.4914939696603566,-0.0026849069192193716,0.3335462912086171,0.03937409237553635,100.0,60.20000457763672,116.87626448231715,-0.0,4.0,58.6507621162552,0.7119997660319011,1,1,1.0,1.0,1.6178271764968075,84.76578411405296,61.47151898734177,66.97844652297682,72.26162332545312,92.42544731610339,76.96314102564102,89.26441351888667,7.614314115308152,89.1653605015674,71.21222771414793,US,U.S. Bancorp
TRGP,267.3699951171875,2.1321392887652504,0.8058136346306808,0.5882660171358562,0.12427435683101029,56.734280204389016,49.90245087772563,-0.49247810871523523,-43.265719795610984,4.0,43.281016126837564,4.038665771484375,1,1,1.0,1.0,2.037598831902759,91.20162932790224,92.52373417721519,78.32452216348109,82.46650906225375,61.55069582504971,51.442307692307686,55.666003976143145,38.48906560636183,89.1653605015674,71.20331425914246,US,Targa Resources Corp.
OCN.AX,0.5049999952316284,6.210644970828582,1.8384093297509965,6.424242608967564,0.1609195229052427,26.92306898754882,50.847456428519614,-80.76921871898328,-73.07693101245118,3.0,57.692295054244426,0.020666674772898356,0,1,1.0,1.0,4.0,99.38900203665987,96.08386075949366,99.06466043106954,85.65799842395587,40.19880715705765,58.93429487179487,28.071570576540754,59.84095427435388,73.31504702194357,71.17291061698552,AU,Oceana Metals Limited
BCA.AX,0.38499999046325684,4.843574957030937,0.02728885127499543,3.812499988358468,0.1323529012166096,62.499953433861556,50.0,2.8805872122470335,-37.500046566138444,3.0,70.83330539365026,0.008000002304712931,0,1,1.0,1.0,3.814219693793851,98.32993890020366,76.62183544303798,97.47864985766572,83.096926713948,65.20874751491054,54.74759615384615,56.85884691848907,34.83101391650099,73.31504702194357,71.16540027117173,AU,Black Canyon Limited
BUOU.SI,0.9850000143051147,1.601256053075965,-1.804286289449936e-07,0.2607638160227015,0.05257245116324283,75.00002483526767,80.00001589457446,32.64747810462843,-24.99997516473233,4.0,80.55557487187484,0.004999999205271403,1,1,1.0,1.0,1.6897468644772828,86.43584521384928,65.98101265822784,62.30174867832452,74.54688731284476,73.1610337972167,96.875,65.08946322067595,26.87872763419483,89.1653605015674,71.15945322410015,SG,Frasers Logistics & Commercial Trust
HSHD.SI,4.650000095367432,2.3805960451524184,0.12803002120511875,0.5565860309288373,0.08862926750906563,46.666666666666664,57.57575757575757,-30.2528077743461,-53.333333333333336,4.0,77.77777777777779,0.04533329010009766,1,1,1.0,1.0,2.2003957818143816,93.07535641547861,82.79272151898735,77.55185034566897,78.80220646178093,52.80318091451293,71.15384615384616,47.79324055666004,47.236580516898606,89.1653605015674,71.15270482060012,SG,HSBC Holdings plc
DUN.AX,0.05000000074505806,2.133646113839648,0.0016726824440731465,1.6666668046403874,-0.09090907243657698,100.0,66.66666666666666,35.8974358974359,-0.0,4.0,83.33336437741407,0.00033333376049995425,1,1,1.0,1.0,2.0385861527135485,91.24236252545825,70.84651898734177,92.51728344855633,43.89282899921198,92.42544731610339,86.55849358974359,66.04373757455268,7.614314115308152,89.1653605015674,71.14514967309373,AU,Dundas Minerals Limited
A8G.AX,0.10000000149011612,0.27565846337513067,-5.7281100458092504e-05,0.23188410178875496,0.2195121796091426,100.0,75.7575887567552,122.5590069902528,-0.0,4.0,95.00000124176368,0.0025333325068155927,1,1,1.0,1.0,0.8483003182995222,51.44602851323828,65.1503164556962,59.94306628710858,89.16469661150512,92.42544731610339,94.67147435897436,90.29821073558648,7.614314115308152,89.1653605015674,71.09765721056533,AU,Australasian Metals Limited
