symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,weekly_score
RYM.NZ,2.25,0.2943275420303358,0.7993647642598195,-0.286397475224967,0.09756100113940813,-0.01746723254120064,83.87098014665052,89.24732009776703,59.374993015079234,46.41711728842208,-16.129019853349472,0.04333332379659017,2.0,1,1,0.0,0.0,0.8972819231938897,-0.25,0,NZ,46.249714252625495,Ryman Healthcare Limited,Healthcare,-0.013157882353605488,0.6794595646491823,36.363636363636374,1.4834037487652814,0.019261377043512384,63.124620980026826
ANZ.NZ,41.15999984741211,1.840067489077348,1.5533365567632227,-0.0029207137990189835,0.45954360495244617,-0.07093459019841897,5.343487739583353,13.740415533420167,42.490844026364734,-119.16747644973354,-94.65651226041665,0.767999776204427,1.0,0,0,0.0,1.0,0.9719643186500233,-0.12262465960566016,0,NZ,45.42132565486546,ANZ Group Holdings Limited,Financial Services,-0.026490041727087132,-0.572373911273294,34.18079309129742,1.0898352067021158,-0.03368726046688719,33.34439885284947
KPG.NZ,0.9300000071525574,0.6319163656818659,0.9299487287663956,-0.10924362187348598,0.1281467523414499,-0.0421540211417456,50.0,74.99999999999999,47.368421052631575,6.363636363636178,-50.0,0.014333319664001466,1.0,0,1,0.0,0.0,0.8502396391107487,-0.15033853453921409,0,NZ,41.50996733700878,Kiwi Property Group Limited,Real Estate,0.01639342660450316,0.10621982095804212,63.63636363636363,1.2394195044142573,-0.00259507188609287,68.02482658671416
ARG.NZ,1.059999942779541,0.5251475207366951,0.8842627770166976,-0.2159353010534817,0.09897922721554342,-0.056655573540172144,71.42832814490365,64.28550242616579,45.83329608050585,47.2570657441395,-28.571671855096355,0.008333349227905273,0.0,0,0,0.0,0.0,0.693144532688703,-0.17448708816027791,0,NZ,37.23042018810213,Argosy Property Limited,Real Estate,0.014354053886023399,0.12534627909943682,71.42842545886792,0.7680371870767245,-0.0032449463297046233,57.966155961778995
IPL.NZ,1.0299999713897705,-0.1328069917817008,0.6787696094943098,-0.08797073825140247,-0.03160389404297559,-0.03576864561247506,55.55555555555556,63.24681857585839,45.347099373126504,24.71183722865139,-44.44444444444444,0.019090048472086587,1.0,0,1,0.0,0.0,0.823089028345232,-0.17228064723361525,0,NZ,37.195719187237465,Investore Property Limited,Real Estate,0.02487559828533148,0.04229584054590053,61.904761904761905,0.8545668840058209,0.0006682962802888603,59.89314432307316
SPG.NZ,1.090000033378601,0.44151674047915085,0.8514964241160261,-0.13303013925084278,0.09500285105187234,-0.05531904737846827,0.0,5.555645478922844,36.58538029703674,-178.76355434071837,-100.0,0.014402405420939127,0.0,0,0,0.0,0.0,1.1481715835852109,-0.24698533333289407,0,NZ,36.861320330839824,Stride Property Group,Real Estate,-0.03478255912727868,-0.3786348981282672,25.000075872764413,1.5370826699920805,-0.027231956910850563,37.12307362237685
WBC.NZ,42.060001373291016,1.4110847450340371,1.3301142425157448,-0.027970213220015548,0.38087267713749706,-0.13659248463184193,0.0,11.695901540603105,41.24472612041647,-173.64135647823338,-100.0,0.664666748046875,0.0,0,0,0.0,0.0,0.7872165365835343,-0.18359744038626558,0,NZ,36.00317068107539,Westpac Banking Corporation,Financial Services,-0.03376975527748005,-0.668086771412205,26.366576839244075,0.6042071742425402,-0.044143897293281276,16.834664455414888
PCT.NZ,1.0199999809265137,-0.3726414998076391,0.6257616836828127,-0.1817877518617644,-0.08044373319342635,-0.029149743824238072,57.032988703270696,54.82105020953467,52.20044198085563,-8.13881351564669,-42.967011296729304,0.012053986390431723,1.0,0,1,0.0,0.0,0.8476385786509032,-0.2147798374769232,0,NZ,35.963404699911266,Precinct Properties NZ Ltd & Precinct Properties Investments Ltd,Real Estate,0.009900980750178201,-0.08565763496743878,62.50000000000001,1.0432208219174115,-0.00038057959266479813,57.63724829219046
NZX.NZ,1.340000033378601,-0.25495134512076123,0.6506976452161445,-0.010977475442695698,-0.05611257559437954,-0.026188531087591338,0.0,8.333333333333306,46.42857142857143,-93.33333333333333,-100.0,0.010666656494140624,0.0,0,0,0.0,0.0,0.977962224717033,-0.13370724317505744,0,NZ,35.190715955812024,NZX Limited,Financial Services,-0.014705868173635728,-0.2440390074120855,33.33333333333333,1.2626498413817413,-0.015513911916160028,43.511667656858876
FBU.NZ,3.0899999141693115,-0.268811967784296,0.6476581212308222,-0.3889673421305367,-0.07911392190177136,-0.09912540698850025,61.538405108026545,71.19654593278479,54.05404621707411,8.319748559676652,-38.461594891973455,0.05866670608520508,2.0,1,1,0.0,0.0,0.7445493743622713,-0.2076923490746242,0,NZ,35.1778349106163,Fletcher Building Limited,Basic Materials,-0.0032258034744817587,-0.00021853477706291756,46.66668785931473,0.9070331469243116,0.01131015030135818,51.8720272529049
SUM.NZ,8.0600004196167,-1.0217207045736636,0.5165816090886527,-0.6804441916468995,-0.26934592134730995,-0.20040963816210233,96.0396086348108,98.33621916250054,69.163011788806,80.41339460086499,-3.9603913651891958,0.16533327102661133,1.0,1,0,0.0,0.0,0.8467089757693766,-0.3581904292377922,0,NZ,34.79955598863736,Summerset Group Holdings Limited,Healthcare,0.03598974322074566,3.8782149621793205,86.84207554343666,0.854146829345312,0.024868803418737206,75.49075808254523
SPK.NZ,1.8700000047683716,0.03431711893387884,0.7213495497025454,-0.13900444237425783,0.006616658670623554,-0.14625555594983253,16.666655628766268,5.555551876255424,32.894737254879814,-104.8458013749448,-83.33334437123374,0.025999999046325682,0.0,0,0,0.0,0.0,1.1181532372622591,-0.23044046225680792,0,NZ,33.13931258103993,Spark New Zealand Limited,Communication Services,-0.0459183834831397,-0.7266030548510936,19.99998410542554,2.176629738971055,-0.046057638049329275,31.147516089986777
KMD.NZ,0.07400000095367432,-1.1290903832418422,0.5020905403466356,-0.8288667433906795,-0.7900000049670535,-0.6916666558012363,55.000011175873226,63.809529671999634,64.70588493099774,35.89744681403868,-44.999988824126774,0.0023999993999799093,1.0,1,0,0.0,0.0,1.0022011720634396,-0.7687499918509273,0,NZ,32.571765538828885,KMD Brands Limited,Consumer Cyclical,0.01369865809938342,171.9333328295758,52.631585138988676,1.3952056244533386,0.0287771622085089,78.46008349285916
