symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
CBE.AX,0.3199999928474426,3.595909493000426,3.0614920527791543,1.381255269735038,3.891304208743888,0.6842105098048072,73.91304122477703,91.3043470749257,69.56521964478863,79.54544867872019,-26.08695877522297,0.016333329677581786,4.0,1,1,1.0,1.0,1.0899095989202048,-0.08571429057997104,,AU,80.73367904708866,Cobre Limited,Basic Materials
TOK.AX,1.649999976158142,1.3419686744602568,1.5405438295178755,0.09085338504996396,0.7844311950017757,0.24999993226745176,100.0,100.0,75.51021599760219,214.0000552336572,-0.0,0.03666665554046631,4.0,1,1,1.0,1.0,1.352714825049592,0.0,,AU,80.34505656825502,Tolu Minerals Ltd,Basic Materials
BCM.AX,0.041999999433755875,2.4007424438881797,2.2549991826491214,0.07750385018647094,2.6842106604675218,0.16666670116009685,100.0,70.370364238205,69.99999441206442,100.47846332763378,-0.0,0.0015333332121372223,4.0,1,1,1.0,1.0,1.2798839707487666,0.0,,AU,80.04189858100861,Brazilian Critical Minerals Limited,Basic Materials
YUG.AX,0.09700000286102295,2.3238030863940797,2.2030808811050253,9.615135173954464,2.63636357478859,1.4871795092226248,80.00000993410707,72.49999555034886,78.26086674836387,41.46008107074499,-19.99999006589293,0.001533333957195282,4.0,1,1,1.0,1.0,1.0763985098089497,-0.02999998584389707,,AU,79.91440294468794,YUGOMTSLTD FPO [YUG],Basic Materials
AGI.AX,1.600000023841858,0.8988076650193894,1.2415009512029451,0.9005319033358744,0.42857133500056044,0.5238096157169168,100.0,76.59575151645198,63.942313699063675,131.63842669759634,-0.0,0.07533332506815592,4.0,1,1,1.0,1.0,2.294620858626512,0.0,,AU,79.63640888803033,Ainsworth Game Technology Limited,Consumer Cyclical
WBT.AX,7.550000190734863,1.5815543065042605,1.7022150403938872,0.1503799101519965,1.4,0.5599173456013153,84.15300688834297,69.39890026928707,64.15584473490085,94.78207936647465,-15.846993111657028,0.2793333689371745,4.0,1,1,1.0,1.0,1.3518479512048587,-0.0369897903327594,,AU,79.63034715516089,Weebit Nano Limited,Technology
GNP.AX,10.079999923706055,4.072906977856987,3.38336761895421,1.6243590866079916,1.754800533248559,0.30768356635191507,75.32462063601369,66.23371529824806,55.62913719067977,63.99100704263944,-24.675379363986305,0.201333491007487,4.0,1,1,1.0,1.0,1.412934432966322,-0.018500538032010017,,AU,79.62390081504523,GenusPlus Group Ltd,Industrials
KOV.AX,20.399999618530273,2.1142120322543114,2.0616498644682153,0.12636308281854597,0.5768584451447012,0.275797367763422,100.0,99.12280221434945,90.37325186322404,103.11166709618304,-0.0,0.3573333740234375,4.0,1,1,1.0,1.0,1.2263288772395982,0.0,,AU,79.5013629321863,Korvest Ltd,Industrials
WEC.AX,0.19499999284744263,0.3614221802096345,0.8919618826860839,3.679405555830126,0.571428556223305,3.2391302710529315,79.16666302868782,80.03472035270532,78.70722258422222,59.02502614566836,-20.83333697131218,0.017533333599567415,4.0,1,1,1.0,1.0,2.472100945386569,-0.17021279428921554,,AU,79.195008148077,White Energy Company Limited,Energy
SIQ.AX,11.920000076293945,2.05771462006204,2.023525687477468,1.5929870028779636,0.5609675585596212,0.45365857970211176,100.0,86.6666158040365,68.82352050201365,244.0722967060811,-0.0,0.12266674041748046,4.0,1,1,1.0,1.0,1.0533282878844037,0.0,,AU,79.18555176247801,Smartgroup Corporation Ltd,Industrials
