symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
NTRS,170.47000122070312,2.0593559408451165,0.41161098318186085,0.5409183298423987,0.23574349980222653,77.93487808685806,65.29380797716358,118.53373120934798,-22.06512191314194,4.0,84.47612141534981,1.6349629720052083,1,1,1.0,1.0,0.9697402194665401,-0.010391230368126947,1.6674438871186963,85.76642335766424,84.16815742397138,80.01824817518248,87.67857142857143,71.32680320569902,78.0053428317008,87.53339269813,28.762243989314335,85.67615658362989,36.07142857142857,72.5006768265292,US,-28.0,Northern Trust Corporation,Financial Services
CSX,46.9900016784668,1.8703819081795323,0.46570681122373253,0.4162010565469252,0.17982602036061568,99.65829057387405,60.938571902358355,151.1176988920761,-0.3417094261259381,4.0,74.50364233680902,0.4650973002115885,1,1,1.0,1.0,1.0263745826511752,-0.00012622058553035664,1.5691107455412552,83.66788321167883,85.1520572450805,74.45255474452554,82.94642857142858,86.64292074799644,68.56634016028495,93.85574354407836,13.446126447016917,85.67615658362989,49.82142857142857,72.42276398271486,US,-31.0,CSX Corporation,Industrials
KLAC,1929.199951171875,2.643174121397685,1.4107353491533285,1.2381291296935646,0.43666068694608273,48.29968419647649,57.63182962379768,-1.983196541892261,-51.70031580352351,4.0,82.7665613988255,61.44849446614583,1,1,1.0,1.0,1.0447181035648294,-0.09473987012924523,1.971235233442731,90.78467153284672,93.11270125223614,90.69343065693431,94.375,47.195013357079254,60.46304541406946,49.15405164737311,52.89403383793411,85.67615658362989,55.089285714285715,71.94373899963887,US,-31.0,KLA Corporation,Technology
C,132.47000122070312,2.5608847823135403,0.302708005046677,0.7218811437752424,0.24938175308116084,82.34523077170509,65.82721967642183,111.53842543285444,-17.654769228294914,4.0,90.18829032227075,1.9993331909179688,1,1,1.0,1.0,0.88769657195685,-0.01982976542221626,1.9284157565212918,90.6021897810219,81.30590339892666,84.3978102189781,88.57142857142857,74.97773820124665,79.51914514692787,86.1086375779163,25.111308993766695,85.67615658362989,20.44642857142857,71.67167470452712,US,-31.0,Citigroup Inc.,Financial Services
FDX,331.0,2.7374737400119398,0.15591658007283835,0.7731051885431257,0.14852787726341754,81.53763754697735,71.15703266617265,59.912083903980594,-18.46236245302265,4.0,73.69912730197798,4.667930094401042,1,1,1.0,1.0,0.9713004623339473,-0.02212765650525983,2.0203042913291323,91.42335766423358,76.47584973166369,85.58394160583941,79.82142857142858,74.35440783615316,88.60195903829029,71.32680320569902,25.734639358860196,85.67615658362989,36.51785714285714,71.5516400738655,US,-34.0,FedEx Corporation,Industrials
CVS,95.93000030517578,1.4045862211922975,0.5312131724821259,0.4355606236306684,0.2419403555891646,99.07553808409264,50.113768284188524,128.0612571178858,-0.9244619159073516,4.0,68.49743361949379,1.255999755859375,1,1,1.0,1.0,1.0880279145981107,-0.022219960163222807,1.326732718313925,76.82481751824818,86.04651162790698,75.36496350364963,88.21428571428571,86.37577916295636,43.722172751558325,89.67052537845058,13.713268032056991,85.67615658362989,65.26785714285714,71.08763374155998,US,-37.0,CVS Health Corporation,Healthcare
DDOG,234.11000061035156,0.8394625387918099,3.6835406075728447,0.5501437020742428,0.8617097464043861,36.82830869380111,60.67489778016264,2.277551010742319,-63.17169130619889,4.0,50.56321475364359,8.50199686686198,1,1,1.0,1.0,1.1035747072779796,-0.15632992594573814,1.0326691039305054,62.77372262773723,97.31663685152057,80.47445255474453,98.03571428571428,38.557435440783614,67.8539626001781,50.044523597506675,61.53161175422974,85.67615658362989,68.39285714285714,71.06570734389018,US,-38.0,"Datadog, Inc.",Technology
EA,203.0,1.6990149001969097,0.001567880380129333,0.36225580238032995,0.026221953783862384,85.29434864073421,71.65175158286489,132.82653828938328,-14.705651359265783,4.0,95.09811621357807,0.4018330891927083,1,1,1.0,1.0,1.1121770066630614,-0.006864483941676158,1.4799394661862866,81.75182481751825,61.09123434704829,70.62043795620438,59.64285714285714,78.18343722172752,89.04719501335708,91.27337488869101,21.90560997328584,85.67615658362989,70.17857142857142,70.93706993728908,US,-44.0,Electronic Arts Inc.,Communication Services
WDC,511.7200012207031,11.532985794633811,7.765608454187191,7.447701865977988,1.0870679088889048,40.527384808653174,55.939446424610374,-11.554375028888485,-59.472615191346826,4.0,75.69069784533568,17.213948567708332,1,1,1.0,1.0,0.9086834645191558,-0.13845344962539152,4.0,99.58941605839416,98.56887298747765,99.36131386861314,98.66071428571429,41.941228851291186,55.921638468388245,45.770258236865544,58.14781834372217,85.67615658362989,24.910714285714285,70.85481319698106,US,-28.0,Western Digital Corporation,Technology
BAC,53.83000183105469,0.9999045342586583,1.6849862935294318e-05,0.2153327512555856,0.11245250901927561,98.2669748971402,78.32582395056772,174.25228200687394,-1.7330251028598,4.0,98.43832052087906,0.5133527119954427,1,1,1.0,1.0,1.1043453265423449,-0.04950949876743216,1.1161555239040262,67.51824817518248,57.24508050089445,59.854014598540154,76.51785714285714,85.84149599287623,95.10240427426537,96.260017809439,14.247551202137132,85.67615658362989,68.57142857142857,70.68342548512504,US,-52.0,Bank of America Corporation,Financial Services
