symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
NPH.NZ,3.6500000953674316,0.9281665703574583,-0.00480188370216889,0.22161186192805404,0.0,35.294208394574156,45.45455108426237,-9.824431957449722,-64.70579160542584,2.0,43.13733464977728,0.054000012079874676,0,1,0.0,1.0,1.6817335124367598,-0.07594935409993331,1.0788264831820267,65.14598540145985,48.658318425760285,60.49270072992701,52.1875,37.53339269813001,30.365093499554764,46.30454140694568,62.55565449688335,52.0017793594306,99.01785714285715,55.42628231609488,NZ,,Napier Port Holdings Limited,Industrials
RAD.NZ,0.38499999046325684,1.4002560250310478,0.023632751859511424,0.5187377249162437,0.04409399714828055,0.0,42.17389580432465,-150.78710084332155,-100.0,3.0,66.66666666666669,0.003407406806945801,0,1,1.0,1.0,1.1205601060579424,-0.08791785873999858,1.3244794891999772,76.55109489051095,67.08407871198568,79.1058394160584,63.30357142857142,7.524487978628673,24.66607301869991,6.411398040961709,92.56455921638468,65.34697508896798,71.33928571428572,55.389736350505515,NZ,,Radius Residential Care Limited,Healthcare
SKL.NZ,5.929999828338623,1.49937827122031,0.28411077538058677,0.36850958786083066,0.0714715827784107,31.24995343389625,46.03173161490335,-13.33355391116892,-68.75004656610375,3.0,29.166672875480483,0.09066667556762695,0,1,1.0,1.0,0.7526008305185743,-0.035772400588176656,1.376058014198972,79.47080291970804,81.12701252236137,71.35036496350365,69.375,34.72840605520926,32.591273374888694,45.32502226179875,65.3606411398041,65.34697508896798,5.0,54.96754983262419,NZ,,Skellerup Holdings Limited,Industrials
KFL.NZ,1.215000033378601,-0.06297544641413366,-0.008914497104295553,-0.008658628576895033,0.007719333978308374,63.565084748118444,65.4783182972123,26.27561357339807,-36.434915251881556,3.0,80.56804519899651,0.0100966215133667,1,1,1.0,0.0,1.1580395455250252,-0.04451978962513925,0.6959344657620837,33.3029197080292,46.422182468694096,34.03284671532847,54.73214285714286,60.19590382902938,78.53962600178095,58.771148708815666,39.893143365983974,65.34697508896798,77.67857142857143,54.8915460172344,NZ,,Kingfish Limited,
PFI.NZ,2.4000000953674316,0.71768662783283,0.08404088582709236,0.15077174084035416,0.039376155204562835,63.63644245232718,46.39177284882806,39.25238746829576,-36.36355754767282,4.0,69.69703537693933,0.029830773671468098,1,1,1.0,1.0,0.8686383745992086,-0.05674558471891733,0.9702169439686782,59.215328467153284,72.27191413237925,53.284671532846716,62.32142857142857,60.55209260908282,33.57079252003562,63.31255565449688,39.536954585930545,85.67615658362989,17.5,54.72418946569836,NZ,,Property For Industry Limited,Real Estate
SCL.NZ,6.0,1.7598420376877564,0.012858879432725649,0.44906322537735655,0.0,37.500024835242996,46.835434633548054,-44.176662528334646,-62.499975164757004,1.0,48.61111387058255,0.055333391825358076,0,0,0.0,1.0,1.0597279286409973,-0.055118096045518095,1.511591029304605,82.57299270072993,65.29516994633273,76.09489051094891,52.1875,39.26981300089047,34.90650044523598,34.99554764024933,60.819234194122885,36.87722419928826,58.92857142857143,54.19474440663699,NZ,,Scales Corporation Limited,Consumer Defensive
OCA.NZ,0.7549999952316284,0.5236806913906532,-0.24501828306188345,0.16393436375756276,-0.05031449134334398,85.18519826713832,66.66666666666666,55.702913936045526,-14.814801732861676,2.0,83.95063145606652,0.015666663646697998,1,1,0.0,0.0,1.1363999588665206,-0.18817205438173934,0.8836663640985127,52.28102189781022,19.051878354203936,55.29197080291971,37.67857142857143,77.91629563668745,80.94390026714159,69.63490650044524,22.172751558325913,52.0017793594306,73.92857142857143,54.09016472341075,NZ,,Oceania Healthcare Limited,Healthcare
MFT.NZ,63.209999084472656,-0.37529699287999346,-0.1409441834946964,-0.11309077508679566,-0.006912842590072077,84.43477464758831,66.99163600506076,72.78020201873251,-15.565225352411685,4.0,81.04347560716714,1.4566673278808593,1,1,1.0,1.0,1.1190829766099006,-0.09141872413756424,0.6252210718714565,21.350364963503647,25.760286225402506,21.624087591240876,50.089285714285715,77.20391807658059,81.1219946571683,74.53250222617987,22.885129118432772,85.67615658362989,70.98214285714286,53.122586801356704,NZ,,Mainfreight Limited,Industrials
VGL.NZ,2.2200000286102295,-0.9550403086813624,0.3367693340840344,-0.4269972842614055,0.20652173279251196,36.00001068115438,55.8593810390472,-46.00432563477189,-63.99998931884562,3.0,40.80000701904428,0.08533329963684082,1,1,1.0,0.0,1.3369767940045147,-0.4,0.526009807987299,7.481751824817519,82.02146690518784,4.562043795620438,85.44642857142857,38.02315227070348,55.65449688334817,34.46126447016919,62.06589492430988,65.34697508896798,93.03571428571429,52.809918902026745,NZ,,Vista Group International Limited,Technology
FPH.NZ,37.18000030517578,-0.08688786350799078,-0.1310441591461054,-0.02271881412761656,-0.09537708794353283,89.05379926905013,75.26255533981966,59.887731117227034,-10.946200730949867,2.0,85.21954446328596,0.6580001831054687,1,1,0.0,0.0,1.2393561377951785,-0.09822942716532646,0.6899598030167035,32.57299270072993,27.01252236135957,32.57299270072993,27.67857142857143,80.67675868210151,92.69813000890473,71.23775601068566,19.412288512911843,52.0017793594306,86.60714285714286,52.24709346225681,NZ,,Fisher & Paykel Healthcare Corporation Limited,Healthcare
