symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,weekly_score,weekly_rank_change
RYM.NZ,2.25,0.2943275420303358,0.8036285386557545,-0.286397475224967,0.09756100113940813,-0.01746723254120064,83.87098014665052,89.24732009776703,59.374993015079234,46.41711728842208,-16.129019853349472,0.04333332379659017,2.0,1,1,0.0,0.0,0.8972819231938897,-0.25,259,NZ,45.15178287977908,Ryman Healthcare Limited,Healthcare,-0.013157882353605488,0.6794595646491823,36.363636363636374,1.4834037487652814,0.019261377043512384,61.7901785181052,129
ANZ.NZ,41.15999984741211,1.840067489077348,1.5454989073891567,-0.0029207137990189835,0.45954360495244617,-0.07093459019841897,5.343487739583353,13.740415533420185,42.490844026364734,-119.16747644973354,-94.65651226041665,0.767999776204427,1.0,0,0,0.0,1.0,0.9719643186500233,-0.12262465960566016,268,NZ,44.51697537878668,ANZ Group Holdings Limited,Financial Services,-0.026490041727087132,-0.572373911273294,34.18079309129742,1.0898352067021158,-0.03368726046688719,31.44099577337654,290
KPG.NZ,0.9300000071525574,0.6319166407893195,0.9329646669673288,-0.10924362187348598,0.12814683136201044,-0.0421540211417456,50.0,74.99999999999999,47.368421052631575,6.363636363636178,-50.0,0.014333319664001466,1.0,0,1,0.0,0.0,0.8502396391107487,-0.15033844200144197,308,NZ,40.38087928555835,Kiwi Property Group Limited,Real Estate,0.01639342660450316,0.10621982095804212,63.63636363636363,1.2394195044142573,-0.0025950718861692534,67.09595604106838,96
ARG.NZ,1.059999942779541,0.525147459874508,0.887776408722728,-0.2159353010534817,0.09897922721554342,-0.056655573540172144,71.42832814490365,64.28550242616576,45.83329608050585,47.2570657441395,-28.571671855096355,0.008333349227905273,0.0,0,0,0.0,0.0,0.693144532688703,-0.17448708816027791,338,NZ,36.27857463636197,Argosy Property Limited,Real Estate,0.014354053886023399,0.12534627909943682,71.42842545886792,0.7680371870767245,-0.0032449463297046233,56.584904879642764,157
SPG.NZ,1.090000033378601,0.441515946298102,0.855326291278935,-0.13303013485710927,0.09500259790699439,-0.05531904737846827,0.0,5.555645478922862,36.58538029703674,-178.76355434071837,-100.0,0.014402405420939127,0.0,0,0,0.0,0.0,1.1481715835852109,-0.24698527131878711,338,NZ,36.21152843265669,Stride Property Group,Real Estate,-0.03478255912727868,-0.3786348981282672,25.000075872764413,1.5370826699920805,-0.027231956908218113,35.37656322786398,265
IPL.NZ,1.0299999713897705,-0.1328069710495523,0.6837061204065982,-0.08797073825140247,-0.03160389404297559,-0.03576864561247506,55.55555555555556,63.246818575858406,45.347099373126504,24.71183722865139,-44.44444444444444,0.019090048472086587,1.0,0,1,0.0,0.0,0.823089028345232,-0.17228064723361525,338,NZ,35.97821114243536,Investore Property Limited,Real Estate,0.02487559828533148,0.04229584054590053,61.904761904761905,0.8545668840058209,0.0006682962802888603,58.65144561784293,144
WBC.NZ,42.060001373291016,1.4110847450340371,1.3262937755690052,-0.027970213220015548,0.38087267713749706,-0.13659248463184193,0.0,11.695901540603115,41.24472612041647,-173.64135647823338,-100.0,0.664666748046875,0.0,0,0,0.0,0.0,0.7872165365835343,-0.18359744038626558,339,NZ,35.19058400138326,Westpac Banking Corporation,Financial Services,-0.03376975527748005,-0.668086771412205,26.366576839244075,0.6042071742425402,-0.044143897293281276,14.353358177757073,348
PCT.NZ,1.0199999809265137,-0.3726422587462645,0.6308472746317251,-0.1817877518617644,-0.08044393027112551,-0.029149743824238072,57.032988703270696,54.82105020953467,52.20044198085563,-8.13881351564669,-42.967011296729304,0.012053986390431723,1.0,0,1,0.0,0.0,0.8476385786509032,-0.21477990953667836,340,NZ,34.74905103797229,Precinct Properties NZ Ltd & Precinct Properties Investments Ltd,Real Estate,0.009900980750178201,-0.08565763496743878,62.50000000000001,1.0432208219174115,-0.0003805795926780098,56.48941765762813,159
NZX.NZ,1.340000033378601,-0.25495134512076123,0.6557243529231304,-0.010977475442695698,-0.05611257559437954,-0.026188531087591338,0.0,8.333333333333306,46.42857142857143,-93.33333333333333,-100.0,0.010666656494140624,0.0,0,0,0.0,0.0,0.977962224717033,-0.13370724317505744,342,NZ,34.21427384541225,NZX Limited,Financial Services,-0.014705868173635728,-0.2440390074120855,33.33333333333333,1.2626498413817413,-0.015513911916160028,41.600140432422656,234
FBU.NZ,3.0899999141693115,-0.268811967784296,0.6526930875298627,-0.3889673421305367,-0.07911392190177136,-0.09912540698850025,61.538405108026545,71.19654593278479,54.05404621707411,8.319748559676652,-38.461594891973455,0.05866670608520508,2.0,1,1,0.0,0.0,0.7445493743622713,-0.2076923490746242,343,NZ,33.926759772463235,Fletcher Building Limited,Basic Materials,-0.0032258034744817587,-0.00021853477706291756,46.66668785931473,0.9070331469243116,0.01131015030135818,50.0731639271253,187
