symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,momentum_score,market,name
URI,1084.6199951171875,0.944899868663268,0.16278746755570153,0.3933921080855074,0.2893837143384328,100.0,75.78513107247007,195.57980961568902,-0.0,4.0,98.57549882320416,16.948006184895835,1,1,1.0,1.0,1.2596809389948234,73.68635437881875,83.74208860759494,70.19113460756405,91.88337273443656,92.42544731610339,94.71153846153845,97.57455268389663,7.614314115308152,89.1653605015674,77.8882403785365,US,"United Rentals, Inc."
ADI,428.760009765625,2.9787003233666307,1.0025698876523133,0.9224656242323481,0.30393794678522523,83.65423428578147,51.068707863497444,101.0204654286724,-16.34576571421853,4.0,88.99529483091418,10.153078206380208,1,1,1.0,1.0,2.5922931632268478,95.5600814663951,93.35443037974683,85.11590077267182,92.27738376674547,77.33598409542743,59.17467948717948,85.0497017892644,22.703777335984096,89.1653605015674,77.74858884388689,US,"Analog Devices, Inc."
BG,129.4199981689453,2.3212181225480797,0.10927225655505013,0.7271025711971195,0.15016083488499898,83.65761144018576,63.765635756783695,105.82199770600818,-16.342388559814243,4.0,91.94473249190388,1.8836318969726562,1,1,1.0,1.0,2.1614894351622045,92.74949083503054,82.1993670886076,81.53721024806832,84.75177304964538,77.37574552683897,82.33173076923077,86.71968190854871,22.664015904572565,89.1653605015674,77.72159731467892,US,Bunge Global SA
MAR,385.29998779296875,1.4530753455150855,0.23792913161645718,0.3802277337559803,0.15920167880512204,98.32264303924283,76.06982400663742,108.74306692839492,-1.67735696075716,4.0,79.25239290639398,4.377107747395834,1,1,1.0,1.0,1.5926540440708776,84.15478615071284,85.83860759493672,69.37779585197235,85.42159180457053,84.45328031809144,94.95192307692307,87.5944333996024,15.58648111332008,89.1653605015674,77.39380664574408,US,"Marriott International, Inc."
GLW,197.6999969482422,4.816307693205407,2.978123041195552,2.610597768941931,0.4695190141375427,87.85670255037101,44.81748532945212,78.78965826707477,-12.143297449628992,4.0,80.76457897755739,6.717754109700521,1,1,1.0,1.0,3.7963532954403503,98.28920570264765,97.5870253164557,95.52663684424563,95.66587864460206,79.80119284294234,40.705128205128204,79.16500994035786,20.238568588469185,89.1653605015674,77.34933406515734,US,Corning Incorporated
ROST,233.05999755859375,2.5253386143275547,0.5574334592478238,0.6222980571261973,0.08716327898686638,92.62536740379984,67.54122324130896,71.41141461333243,-7.374632596200156,4.0,79.02795987660078,3.8613311767578127,1,1,1.0,1.0,2.295235822096342,93.80855397148676,90.54588607594937,79.13786091907279,78.52639873916469,81.86878727634195,87.86057692307693,76.50099403578528,18.170974155069583,89.1653605015674,77.2872658441683,US,"Ross Stores, Inc."
FIX,1914.6500244140625,5.716107216786863,3.0142026049999067,3.0414970816824667,0.42142635695726494,61.88129873859874,39.012700147914046,105.7207564191166,-38.11870126140126,4.0,41.327730494460596,39.017130533854164,1,1,1.0,1.0,4.0,99.38900203665987,97.66613924050634,96.33997559983733,94.52324665090622,65.00994035785288,27.804487179487182,86.64015904572565,35.02982107355865,89.1653605015674,76.84090352067795,US,"Comfort Systems USA, Inc."
WST,317.32000732421875,1.1701841825036332,1.3978903801298332,0.48314205815752986,0.29960775324463174,72.4397844157993,68.30518335316094,51.04561791749275,-27.560215584200705,4.0,65.55539552624775,3.266668701171875,1,1,1.0,1.0,1.4072945506729573,79.0224032586558,94.9367088607595,74.58316388775926,92.11977935382191,71.13320079522862,88.66185897435898,71.25248508946322,28.906560636182903,89.1653605015674,76.64239126197751,US,"West Pharmaceutical Services, Inc."
AKAM,158.97999572753906,1.1128196528381895,1.133127227480415,0.5925587505720802,0.5740593636390006,92.74445545309047,53.68678600855498,118.15364999528212,-7.255544546909534,4.0,96.20102734119011,3.3573343912760416,1,1,1.0,1.0,1.3697074445767299,77.84114052953157,93.94778481012658,78.48718991459943,96.76910953506697,81.94831013916502,63.66185897435898,89.46322067594433,18.09145129224652,89.1653605015674,76.59726959695632,US,"Akamai Technologies, Inc."
FRT,120.80999755859375,1.656507907440195,0.45556669891244583,0.2836285513744474,0.12366942727716301,96.83544059304585,76.69978568901536,77.24463235015274,-3.16455940695415,4.0,84.6835440593046,0.8933324178059896,1,1,1.0,1.0,1.725949676983783,86.88391038696538,89.31962025316456,63.88775925172835,82.34830575256107,83.8568588469185,95.15224358974359,78.36978131212724,16.182902584493043,89.1653605015674,76.12963805325212,US,Federal Realty Investment Trust
