symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
MPG.NZ,1.2000000476837158,0.6121669402345704,1.0480771942481546,20680.77816605212,23.26713318979888,-0.18918916741977942,100.0,100.0,97.61905032220562,95.86817893978157,-0.0,0.014000002543131511,4.0,1,1,1.0,1.0,0.7289294566133638,-0.23076917198752767,,NZ,67.90877312099387,Metro Performance Glass Limited,Industrials
PYS.NZ,0.24500000476837158,0.8173691273531788,1.1865466249182632,-0.03171760017373078,0.5,0.0,100.0,100.0,60.00002384186644,103.03037199434587,-0.0,0.0019999990860621133,1.0,1,0,0.0,0.0,1.7215209807151854,-0.2794117582607435,,NZ,66.70481023475752,PaySauce Limited,Technology
DOW.NZ,5.650000095367432,1.4369395816461896,1.6046297324651904,0.058508923644418856,0.05724297752032004,0.0,,,,,,0.0,2.0,0,0,1.0,1.0,,0.0,,NZ,66.60508210048756,Downer EDI Ltd,
POT.NZ,8.239999771118164,1.5940670031657058,1.7106585468066946,0.08989197800067569,0.28112521977513527,0.028714049396280084,68.74985098824595,54.58328366274866,48.245616236551314,61.634982470977405,-31.250149011754047,0.08533337910970053,4.0,1,1,1.0,1.0,1.0312110746411345,-0.02485207608131712,,NZ,66.53948072977585,Port of Tauranga Limited,Industrials
NZK.NZ,0.24500000476837158,0.04326084511164175,0.7486050576187016,0.23371478172921337,0.02272725117600638,0.16666672579826058,77.77779985357127,85.18519990238084,66.66667328940602,42.54145310533143,-22.222200146428737,0.004999999205271403,4.0,1,1,1.0,1.0,1.0925873338622571,-0.03921564960882995,,NZ,65.95126598132235,New Zealand King Salmon Investments Limited,Consumer Defensive
MEL.NZ,5.909999847412109,0.3252900171152923,0.8729766978371838,0.0644762335500067,0.07370545610901602,0.061803784335959344,100.0,66.66666666666667,54.41176161221489,75.96874123587187,-0.0,0.04933331807454427,4.0,1,1,1.0,1.0,1.1925313825868356,-0.010272298397020596,,NZ,65.91708715565171,Meridian Energy Limited,Utilities
HFL.NZ,6.269999980926514,1.9768098837135377,1.968931567707112,0.2205890510414108,0.38660367018418196,0.06089875034118397,56.66665607029211,74.44440559107107,53.81264657682249,14.189165484716508,-43.33334392970789,0.06319999694824219,4.0,1,1,1.0,1.0,0.7969583440911013,-0.0340238248023752,,NZ,65.20391456277737,Henderson Far East Income Limited,
SCT.NZ,2.549999952316284,0.8552163497566381,1.2120857451988032,-0.10792856561842358,0.3733783810721678,-0.0013986333913919013,100.0,96.49123247310263,63.41461854489101,135.08767614953769,-0.0,0.030000003178914388,4.0,1,1,1.0,1.0,0.9301098046297133,-0.1757576546903934,,NZ,64.35931211764927,Scott Technology Limited,Industrials
GNZ.NZ,2.059999942779541,0.35183020691119754,0.8868418544115747,0.034170752953770624,0.06951128845459653,0.07118087733211764,100.0,86.11111111111109,59.67741935483871,148.93617021276614,-0.0,0.023333311080932617,4.0,1,1,1.0,1.0,0.8752364558059698,-0.08460800922144285,,NZ,64.05234767016823,Goodman Property Trust,Real Estate
SPN.NZ,8.75,1.4399651886139213,1.6066713972258644,-0.08094601652034916,0.2892594562167714,-0.013528735863283292,35.897492327819144,64.18485310288803,58.823532411685626,-86.95653776391289,-64.10250767218085,0.1339999516805013,4.0,1,1,1.0,1.0,1.7830660254436046,-0.05507561730842625,,NZ,63.670742013130756,South Port New Zealand Limited,Industrials
