symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,weekly_rank_ret_1w,weekly_rank_weekly_exp_slope,weekly_rank_weekly_rsi,weekly_rank_vol_surge,weekly_rank_price_vs_ema20,weekly_score,market,rank_change,name,sector
HLT,343.1000061035156,1.259149105152295,0.08546197143340026,0.29113102416663406,0.1494090553309544,100.0,72.34315593422993,132.23316761052382,-0.0,4.0,90.76505490867252,4.06287841796875,1,1,1.0,1.0,0.9740069491383543,0.0,0.04712202364902729,1.1820208324169057,91.95647270338944,1.0032311566267362,0.04492501182076625,1.2510541273432576,73.26642335766424,72.45080500894454,65.96715328467153,79.91071428571429,93.36598397150489,89.93766696349064,91.0952804986643,6.723063223508459,85.67615658362989,36.964285714285715,69.53575328920785,89.5017793594306,80.16014234875445,98.17518248175182,56.951871657754005,88.87900355871886,82.73359588128196,US,63.0,Hilton Worldwide Holdings Inc.,Consumer Cyclical
GL,159.17999267578125,1.3414196902372222,0.20941755523598476,0.28370944707521706,0.12220380094173722,100.0,56.647391479684615,153.8789162725375,-0.0,4.0,59.046327084310825,2.11400146484375,1,1,1.0,1.0,1.0675812650979029,0.0,0.038762640104983426,-0.0022652729638577957,78.77902979458284,0.8440760774733903,0.035028457625151166,1.2938638455712181,75.09124087591242,78.53309481216458,65.14598540145985,77.5,93.36598397150489,57.79162956366874,94.30097951914514,6.723063223508459,85.67615658362989,60.80357142857142,69.49317053795656,85.14234875444839,47.77580071174377,90.78467153284672,32.53119429590018,83.71886120996442,67.9905753009807,US,69.0,Globe Life Inc.,Financial Services
RF,28.540000915527344,1.4068388707000965,-0.005368597043370989,0.35057264478437733,0.06555805715418606,100.0,70.22339733118572,149.45976483777133,-0.0,4.0,87.05553896521751,0.36070556640625,1,1,1.0,1.0,1.0923221188070193,-0.06010707225901357,0.029024708399513433,0.18271289004775643,64.09806232312786,0.936619205575039,0.033325317383801734,1.3279048904893835,77.00729927007299,48.1216457960644,69.8905109489051,67.41071428571429,93.36598397150489,86.73196794300979,93.49955476402492,6.723063223508459,85.67615658362989,65.98214285714286,69.44090396435777,79.1814946619217,69.83985765124555,75.45620437956204,47.860962566844925,82.82918149466192,71.03354015084724,US,70.0,Regions Financial Corporation,Financial Services
AMD,466.3800048828125,3.83609343353284,13.230972166094876,2.5306420851875395,1.4236346860367046,40.73324835511078,58.54900883945513,-36.14672497141712,-59.26675164488922,4.0,75.23157199101313,18.192008463541665,1,1,1.0,1.0,0.8743177434554184,-0.14034507835162335,-0.09633786679930967,0.1353869228855411,28.288222400382097,0.8185914329813493,-0.0016371079674719624,2.5919739770469112,95.43795620437956,99.01610017889088,95.52919708029196,99.19642857142857,42.11932324131789,63.40160284951024,37.399821905609976,57.969723953695464,85.67615658362989,18.392857142857146,69.41391677116115,6.316725978647687,68.86120996441281,27.189781021897808,28.520499108734406,49.11032028469751,35.99970727167805,US,61.0,"Advanced Micro Devices, Inc.",Technology
GM,82.11000061035156,1.9656612816037013,-0.0029534783549380493,0.6763531050644362,0.09410962300704817,82.40601444897779,69.49394149660465,45.45859412537335,-17.593985551022218,4.0,83.38448015733736,1.4596384684244792,1,1,1.0,1.0,1.0857868941937374,-0.04511658110503558,-0.01143693382300126,0.1291045772904226,38.07607592269828,1.1706914016834638,0.027239556060358217,1.618689621454374,84.67153284671532,50.0,83.57664233576642,73.48214285714286,75.15583259127338,85.84149599287623,65.80587711487088,24.93321460373998,85.67615658362989,64.55357142857143,69.36964663545864,43.77224199288256,68.68327402135232,38.41240875912409,74.24242424242425,78.11387900355872,60.6448456038684,US,69.0,General Motors Company,Consumer Cyclical
HUM,350.0799865722656,0.21270960432178918,3.474321252908965,0.1050439769163749,0.9640410986755323,100.0,74.2659753652211,166.50599169669337,-0.0,4.0,99.04798558640141,6.42733154296875,1,1,1.0,1.0,0.9604196924868718,0.0,0.14622477631151787,50.33073413071254,87.51680467608378,0.9437526862104257,0.1454370959405178,0.7731180926202239,42.60948905109489,97.22719141323792,47.99270072992701,98.39285714285714,93.36598397150489,91.80765805877115,95.36954585930543,6.723063223508459,85.67615658362989,34.017857142857146,69.3182503176694,98.93238434163702,95.99644128113879,96.53284671532847,48.84135472370767,98.84341637010677,87.82928868638373,US,76.0,Humana Inc.,Healthcare
BG,126.45999908447266,2.2743649237318486,0.10481797413948651,0.7125788935884554,0.09042951582640524,59.349409607921515,58.56995753697934,40.81668619098872,-40.650590392078485,4.0,81.00234034936908,1.8914388020833333,1,1,1.0,1.0,1.0597275083716795,-0.03766839996720883,0.02562851544608935,6.379085304746554,60.719119710600566,1.1995129796924557,0.009718475924156866,1.7793243844356863,88.22992700729927,74.50805008944545,84.03284671532847,72.76785714285714,56.90115761353517,63.579697239536955,64.20302760463046,43.18788958147818,85.67615658362989,58.839285714285715,69.19258952920266,77.04626334519573,90.5693950177936,71.16788321167883,76.7379679144385,62.63345195729537,75.63099228928041,US,64.0,Bunge Global SA,Consumer Defensive
INCY,102.37999725341797,1.3760409394929556,-0.011805396605848385,0.45404520745452226,0.06712523085398958,100.0,69.15988601811453,225.4934671243359,-0.0,4.0,100.0,1.384666951497396,1,1,1.0,1.0,1.0486283771149172,-0.07407074671258795,0.058300594523381655,0.24554465985142676,69.26229380049132,1.620467339686134,0.049113603339666634,1.3118791048988132,76.09489051094891,45.08050089445438,76.27737226277372,67.85714285714286,93.36598397150489,85.12911843276937,99.46571682991986,6.723063223508459,85.67615658362989,55.98214285714286,69.16520884237953,93.14946619217082,70.99644128113879,81.11313868613139,92.24598930481284,90.39145907473309,85.57929890779738,US,66.0,Incyte Corporation,Healthcare
FITB,52.0099983215332,1.3273223193341233,-0.0008234465072544464,0.3433930447716105,0.10951006253455997,100.0,73.92198508507289,177.47664802277592,-0.0,4.0,90.76577824688196,0.6726664225260417,1,1,1.0,1.0,1.0002732830719483,-0.047207240272580164,0.04165828166722063,0.6549012726387529,66.09906764242679,1.3407051118986277,0.04535024084602979,1.2865282410475147,74.63503649635037,52.68336314847942,69.52554744525547,76.07142857142857,93.36598397150489,91.27337488869101,96.43811219946572,6.723063223508459,85.67615658362989,43.660714285714285,69.00527808140282,86.29893238434164,76.60142348754448,77.28102189781022,85.47237076648841,89.1459074733096,82.95993120189885,US,64.0,Fifth Third Bancorp,Financial Services
ODFL,242.57000732421875,0.6400252108728892,0.22753318348629306,0.24688047311257488,0.2521394069356899,92.91690587663324,89.80131218630011,126.64328211421049,-7.083094123366762,4.0,97.63896862554436,3.6124165852864585,1,1,1.0,1.0,0.9296650416197391,-0.012015301795810007,0.07873635638794174,55.64907337269039,87.50268264618805,1.1310001353937968,0.10091232977917208,0.9336121113361275,56.660583941605836,79.15921288014312,62.68248175182482,88.92857142857142,82.63579697239537,99.73285841495992,89.13624220837043,17.45325022261799,85.67615658362989,27.946428571428573,69.00115829755472,96.44128113879003,96.17437722419929,96.44160583941606,71.83600713012478,97.77580071174377,91.73381440885478,US,64.0,"Old Dominion Freight Line, Inc.",Industrials
EVRG,83.2699966430664,1.932644580127753,0.07322351422201448,0.30602304254168855,0.015781594716325342,76.19042813430968,64.87531327617742,58.01074303099756,-23.80957186569032,4.0,50.73122823192958,0.9180191040039063,1,1,1.0,1.0,1.1486001842260243,-0.010692664196955692,0.01499263424930386,-0.18610893551936566,62.08248145860938,0.9917189879226549,0.014425536504553582,1.6015092928406545,84.12408759124088,71.46690518783542,67.24452554744525,57.32142857142857,70.43633125556545,76.84772929652716,70.3472840605521,29.65271593944791,85.67615658362989,76.42857142857142,68.95457354622441,69.48398576512456,30.160142348754448,72.62773722627736,55.080213903743314,67.17081850533808,58.90457954984754,US,62.0,"Evergy, Inc.",Utilities
