symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
CNB.AX,0.6700000166893005,0.5843126160429657,0.37985661767819917,0.5079365004277343,0.4888889654183113,65.2174014450238,63.26530215046203,20.289873475913296,-34.78259855497621,4.0,78.98551175334391,0.03600000540415446,1,1,1.0,1.0,1.4560719513785687,-0.10666664441426599,0.9090092317745346,54.47080291970803,82.82647584973166,78.74087591240875,95.80357142857143,61.6206589492431,73.28584149599287,57.079252003561884,38.46838824577026,85.67615658362989,96.60714285714286,72.45791662457609,AU,,Carnaby Resources Limited,Basic Materials
EIQ.AX,1.2899999618530273,4.434230118170479,19.043976704541734,3.6363635747885894,0.767123189243599,70.2702667871647,67.532466728222,-10.903464205771906,-29.729733212835296,4.0,77.80939873235644,0.05999999841054281,1,1,1.0,1.0,0.8830129335478072,-0.07857144012743134,2.9032159951352834,96.25912408759125,99.19499105545617,96.71532846715328,97.94642857142857,65.09349955476402,82.10151380231522,45.94835262689225,34.99554764024933,85.67615658362989,19.553571428571427,72.34845138180515,AU,,Echo IQ Limited,Healthcare
ABB.AX,5.639999866485596,0.812173409971631,0.41494064892806654,0.29838126953939037,0.13480887416055798,84.61539872299336,64.39393419426574,94.2794844075645,-15.384601277006636,4.0,91.02564925507949,0.09666659037272135,1,1,1.0,1.0,1.2479009009072857,-0.0693703589733341,1.0184691330141393,62.22627737226277,84.34704830053667,66.42335766423358,78.39285714285714,77.47105966162066,75.42297417631345,82.10151380231522,22.617987533392697,85.67615658362989,87.23214285714286,72.1911375094305,AU,,Aussie Broadband Limited,Communication Services
14D.AX,0.09000000357627869,0.3263788132291029,37.644101404400686,1.3333334023201937,3.5000002793967786,24.73118624145266,58.500000651925816,-39.9999879516358,-75.26881375854734,4.0,34.52577970773972,0.01353333294391632,1,1,1.0,1.0,1.4648526519437919,-0.4374999650754027,0.8101657129406377,46.8978102189781,99.73166368515206,91.33211678832117,99.91071428571429,30.186999109528053,63.223508459483526,36.24220837043633,69.9020480854853,85.67615658362989,96.875,71.99782255867288,AU,,1414 Degrees Limited,Utilities
ADO.AX,0.02800000086426735,0.3160213481224192,0.6866227369524683,0.44444453642692494,1.5454546378171155,48.387099487724505,63.93442683019999,-8.871984758453888,-51.612900512275495,4.0,55.522971701305245,0.004133333389957746,1,1,1.0,1.0,2.367577287646887,-0.36363634054572114,0.8066435714464503,46.35036496350365,88.19320214669052,75.91240875912408,99.28571428571429,47.64024933214604,74.8886910062333,46.57168299198575,52.44879786286732,85.67615658362989,100.0,71.69672679318948,AU,,AnteoTech Limited,Basic Materials
FTI.AX,0.7450000047683716,5.606753230293504,18.626505552548036,7.599999403953577,0.655555610009183,57.407410269084025,58.947364590505494,7.089391366571386,-42.592589730915975,4.0,69.1357997437295,0.035666672388712566,1,1,1.0,1.0,0.892836248867761,-0.1337209390974997,3.51334152170036,98.26642335766424,99.10554561717353,99.45255474452554,97.23214285714286,55.476402493321466,63.935886019590384,51.736420302760465,44.61264470169189,85.67615658362989,21.25,71.67441766775003,AU,,FORTIFAI FPO [FTI],Communication Services
BSL.AX,33.189998626708984,1.3409870858917596,0.1714292176832928,0.4372681309696822,0.22562772231229533,96.50865013061288,80.09866764794735,129.14913719298767,-3.4913498693871183,4.0,93.4330481349216,0.4459999084472656,1,1,1.0,1.0,0.9251160934255728,-0.004200515951224948,1.2936387387470194,75.0,77.37030411449017,75.63868613138686,86.875,85.04007123775601,96.52715939447909,90.11576135351737,15.048975957257346,85.67615658362989,27.500000000000004,71.47921147725168,AU,,BlueScope Steel Limited,Basic Materials
AAI.AX,109.30999755859375,2.1553162749056582,0.26805223378174037,0.9923235416446863,0.2532340086592446,74.8834052009502,75.58139594396626,61.36717286892186,-25.116594799049807,4.0,88.3624106456462,3.173333231608073,1,1,1.0,1.0,0.8722879015191511,-0.06452718026519477,1.717377102713943,86.95255474452554,80.50089445438283,88.04744525547446,89.01785714285714,69.01157613535173,93.05431878895814,71.5939447907391,31.077471059661622,85.67615658362989,17.946428571428573,71.2878647527009,AU,,Alcoa Corporation,Basic Materials
LSF.AX,4.599999904632568,2.1854815695850367,0.016016461069941736,0.5951265349969175,0.0887843094233931,100.0,63.35505207562071,162.14604506526493,-0.0,4.0,98.01783476134706,0.08901147842407227,1,1,1.0,1.0,1.0295767872297952,0.0,1.7330736942011011,87.31751824817519,66.01073345259391,81.93430656934306,72.32142857142857,93.36598397150489,73.6420302760463,94.92430988423864,6.723063223508459,85.67615658362989,50.71428571428571,71.26298164947545,AU,,L1 Long Short Fund Limited,Financial Services
DDR.AX,11.15999984741211,0.6558563259765348,-0.0001012403501823552,0.18957061215018212,0.31290610014389997,93.9393983180649,84.52381830907802,84.5167725971888,-6.0606016819350925,4.0,94.82323305301082,0.22599989573160809,1,1,1.0,1.0,1.2581599170303488,-0.014134262519924334,0.9408480563674275,57.299270072992705,54.38282647584973,57.66423357664233,91.07142857142857,83.25912733748886,98.753339269813,78.98486197684772,16.829919857524487,85.67615658362989,88.39285714285714,71.23140208650744,AU,,Dicker Data Limited,Technology
